,category,sub category,website,url,Index,Search key
19,,Free Email Service,Live.Com,https://outlook.live.com/owa/,518,
20,,,Icloud.Com,https://www.icloud.com/,519,
21,,,Zoho.Com,https://www.zoho.com/,520,
22,,,Inbox.Com,http://www.inbox.com/tech/,521,
23,,,Protonmail.Com,https://proton.me/mail,522,
24,,Search Engines,Google.Com,https://www.google.com/,523,
25,,,Yahoo.Com,https://www.yahoo.com/,524,
26,,,Bing.Com,https://www.bing.com/?toWww=1&redig=8625D14D06664A41A50493BB87348445,525,
27,,,Ask.Com,https://www.ask.com/,526,
28,,,Myway.Com,https://hp.myway.com/myway/index.html,527,
29,,website builders,Weebly.Com,https://www.weebly.com/,528,
30,,,Wix.Com,https://www.wix.com/,529,
31,,,Squarespace.Com,https://www.squarespace.com/,530,
32,,,Jimdo.Com,https://www.jimdo.com/,531,
33,,,Smugmug.Com,https://www.smugmug.com/,532,
34,,,Wikidot.Com,http://www.wikidot.com/,533,
35,,,Webs.Com,https://www.webs.com/,534,
36,,,Tripod.Com,https://www.tripod.lycos.com/,535,
37,,,Ucoz.Com,https://www.ucoz.com/#superFooter,536,
38,Travel,Airfare Websites,Southwest.Com,https://www.southwest.com/,537,Do Not Sell/Share My Personal Information
39,,,Aa.Com,https://www.aa.com/homePage.do,538,
40,,,United.Com,https://www.united.com/en/us,539,
41,,,Delta.Com,https://www.delta.com/,540,
42,,,Ryanair.Com,https://www.ryanair.com/us/en,541,
43,,,Jetblue.Com,https://www.jetblue.com/,542,Do not sell my info
44,,,Airasia.Com,https://www.airasia.com/en/gb,543,
45,,,Spirit.Com,https://www.spirit.com/,544,
46,,,Emirates.Com,https://www.emirates.com/us/english/,545,
47,,,Qatarairways.Com,https://www.qatarairways.com/en-us/homepage.html,546,
48,,,Britishairways.Com,https://www.britishairways.com/travel/home/public/en_us/,547,
49,,,Alaskaair.Com,https://www.alaskaair.com/,548,
0,,Biology,Ncbi.Nlm.Nih.Gov,https://www.ncbi.nlm.nih.gov/,399,
1,,,nature.Com,https://www.nature.com/,400,
2,,,Plos.Org,https://plos.org/,401,
3,,,Biomedcentral.Com,https://www.biomedcentral.com/,402,Manage cookies/Do not sell my data
4,,,Innerbody.Com,https://www.innerbody.com/,403,Do Not Sell My Info
5,,,Cell.Com,https://www.cell.com/,404,
6,,,Expasy.Org,https://www.expasy.org/,405,
7,,,Biology-Online.Org,https://www.biologyonline.com/,406,
8,,,Jbc.Org,https://www.jbc.org/,407,
9,,,Broadinstitute.Org,https://www.broadinstitute.org/,408,
10,,,Genome.Gov,https://www.genome.gov/,409,
11,,,Ornl.Gov,https://www.ornl.gov/,410,
12,,,Hhmi.Org,https://www.hhmi.org/,411,
13,,,Genecards.Org,https://www.genecards.org/,412,
14,,,Cshlp.Org,http://cshlp.org/,413,
15,,,Addgene.Org,https://www.addgene.org/,414,
16,,,Neb.Com,https://www.neb.com/,415,
17,,,Ghr.Nlm.Nih.Gov,https://medlineplus.gov/genetics/,416,
18,,Chemistry,Epa.Gov,https://www.epa.gov/,417,
19,,,Acs.Org,https://www.acs.org/content/acs/en.html,418,
20,,,Rsc.Org,https://www.rsc.org/,419,
21,,,Webqc.Org,https://www.webqc.org/,420,Do Not Sell My Personal Information
22,,,Chemguide.Co.Uk,https://www.webqc.org/,421,Do Not Sell My Personal Information
23,,,Cas.Org,https://www.cas.org/,422,
24,,Environmental,Noaa.Gov,https://www.noaa.gov/,423,
25,,,Nps.Gov,https://www.nps.gov/index.htm,424,
26,,,Livescience.Com,https://www.livescience.com/,425,Do not sell my info
27,,,Nature.Com,https://www.nature.com/,426,
28,,,Epa.Gov,https://www.epa.gov/,427,
29,,,Treehugger.Com,https://www.treehugger.com/,428,
30,,,Energy.Gov,https://www.energy.gov/,429,
31,,,Ewg.Org,https://www.ewg.org/,430,
32,,,Eia.Gov,https://www.eia.gov/,431,
33,,,Fws.Gov,https://fws.gov/,432,
34,,,Inhabitat.Com,https://inhabitat.com/page/3/,433,
35,,,Nature.Org,https://www.nature.org/en-us/,434,
36,,,Greenpeace.Org,https://www.greenpeace.org/global/,435,
37,,,Sierraclub.Org,https://www.sierraclub.org/,436,
38,,,Nwf.Org,http://nwf.org/,437,
39,,,Worldwildlife.Org,https://www.worldwildlife.org/,438,
40,,,Arkive.Org,https://icwb.com/one-life,439,
41,,,Motherearthnews.Com,https://www.motherearthnews.com/,440,
42,,,Grist.Org,https://grist.org/,441,
43,,Engineering,Nasa.Gov,https://www.nasa.gov/,442,
44,,,Ncbi.Nlm.Nih.Gov,https://www.ncbi.nlm.nih.gov/,443,
45,,,Howstuffworks.Com,https://www.howstuffworks.com/,444,
46,,,Autodesk.Com,https://www.autodesk.com/,445,Do not sell or share my personal information
47,,,Space.Com,https://www.space.com/,446,Do not sell my info
48,,,Popularmechanics.Com,https://www.popularmechanics.com/,447,
49,,,Osha.Gov,https://www.osha.gov/,448,
0,,,Allposters.Com,https://www.allposters.com/,100,
1,,,Fineartamerica.Com,https://fineartamerica.com/,101,
2,,,Artsy.Net,https://www.artsy.net/,102,
3,,,Art.Com,https://www.art.com/,103,
4,,,Saatchiart.Com,https://www.saatchiart.com/,104,Do Not Sell My Personal Information
5,,Furniture Websites,Ikea.Com,https://www.ikea.com/,105,
6,,,Wayfair.Com,https://www.wayfair.com/,106,
7,,,Potterybarn.Com,https://www.potterybarn.com/,107,Do Not Sell or Share My Personal Information
8,,,La-Z-Boy.Com,https://www.la-z-boy.com/,108,
9,,,Pier1.Com,https://www.pier1.com/,109,
10,,,Biglots.Com,https://www.biglots.com/,110,California Customers Only: Do Not Sell My Info
11,,,Worldmarket.Com,https://www.worldmarket.com/,111,Do Not Sell or Share My Personal Information
12,,,Ashleyfurniturehomestore.Com,https://www.ashleyfurniture.com/,112,
13,,,Sleepnumber.Com,https://www.sleepnumber.com/,113,
14,,,Anthropologie.Com,https://www.anthropologie.com/,114,Do Not Sell My Info
15,,Gardening Websites,Gardeningknowhow.Com,https://www.gardeningknowhow.com/,115,Do not sell or share my personal information.
16,,,Treehugger.Com,https://www.treehugger.com/,116,
17,,,Gardenweb.Com,https://www.gardenweb.com/,117,Do not sell or share my info
18,,,Gardeners.Com,https://www.gardeners.com/,118,
19,,Home Decorating Websites,Houzz.Com,https://www.houzz.com/,119,Do not sell or share my info
20,,,Hgtv.Com,https://www.hgtv.com/,120,
21,,,Apartmenttherapy.Com,https://www.apartmenttherapy.com/,121,DO NOT SELL MY PERSONAL INFORMATION
22,,,Urbanoutfitters.Com,https://www.urbanoutfitters.com/,122,Do Not Sell My Info
23,,,Marthastewart.Com,https://www.marthastewart.com/,123,California Do Not Sell
24,,,Countryliving.Com,https://www.countryliving.com/,124,
25,,,Bhg.Com,https://www.bhg.com/,125,
26,,,Curbed.Com,https://www.curbed.com/,126,DO NOT SELL OR SHARE MY PERSONAL INFORMATION
27,Leisure,Craft Websites,Michaels.Com,https://www.michaels.com/,127,
28,,,Etsy.Com,https://www.etsy.com/,128,Privacy / Do not sell my personal info
29,,,Instructables.Com,https://www.instructables.com/,129,
30,,,Hobbylobby.Com,https://www.hobbylobby.com/,130,Do Not Sell or Share My Personal Information
31,,,Joann.Com,https://www.joann.com/,131,
32,,,Craftsy.Com,https://www.craftsy.com/,132,Do Not Sell My Info
33,,,Makezine.Com,https://makezine.com/,133,
34,,,Livinglocurto.Com,https://www.livinglocurto.com/,134,
35,,Office Supply Websites,Officedepot.Com,https://www.officedepot.com/,135,Do Not Sell My Personal Information
36,,,Staples.Com,https://www.staples.com/,136,Do Not Sell or Share My Personal Information
37,,,Vistaprint.Com,https://www.vistaprint.com/,137,Do not sell my info
38,,,Uline.Com,https://www.uline.com/,138,
39,,,Avery.Com,https://www.avery.com/,139,
40,News Media,Conservative Websites,Foxnews.Com,https://www.foxnews.com/,140,
41,,,Thehill.Com,https://thehill.com/,141,DO NOT SELL OR SHARE MY PERSONAL INFORMATION
42,,,Dailywire.Com,https://www.dailywire.com/,142,Do Not Sell or Share My Personal Information
43,,,Conservativetribune.Com,https://www.westernjournal.com/commentary/?utm_source=redirect,143,
44,,,Theamericanconservative.Com,https://www.theamericanconservative.com/,144,
45,,,Breitbart.Com,https://www.breitbart.com/,145,
46,,,Wsj.Com,https://www.wsj.com/,146,Do Not Sell or Share My Personal Information
47,,,Rare.Us,https://rare.us/page/7/,147,
48,,,Dailycaller.Com,https://dailycaller.com/,148,CA: Do Not Sell My Info
49,,,Nypost.Com,https://nypost.com/,149,
0,,,Ebates.Com,https://www.rakuten.com/,299,Do Not Sell or Share My Personal Information / Personal Data Opt-out
1,,,Zulily.Com,https://www.zulily.com/,300,Do Not Sell or Share My Personal Information
2,,,Thekrazycouponlady.Com,https://thekrazycouponlady.com/,301,Do not sell my personal information.
3,,,Getitfree.Us,https://getitfree.us/,302,CA Consumers: DO NOT SELL OR SHARE MY PERSONAL INFORMATION
4,,,Offers.Com,https://www.offers.com/,303,Do Not Sell My Personal Information
5,,,Dealnews.Com,https://www.dealnews.com/,304,
6,,,Woot.Com,https://www.woot.com/,305,
7,,,Grabon.In,https://www.grabon.in/,306,
8,,,Goodrx.Com,https://www.goodrx.com/,307,
9,,,Hotukdeals.Com,https://www.hotukdeals.com/,308,
10,,,Shopathome.Com,https://www.tada.com/,309,
11,,,Livingsocial.Com,https://www.livingsocial.com/,310,Do Not Sell or Share My Personal Information
12,,Best Comparison Shoping,Slickdeals.Net,https://slickdeals.net/,311,Do Not Sell My Personal Information
13,,,Bizrate.Com,https://www.bizrate.com/,312,Ad Opt out/ Do Not Sell My Personal Information
14,,,Woot.Com,https://www.woot.com/,313,
15,,,Mysmartprice.Com,https://www.mysmartprice.com/,314,
16,,,Shopathome.Com,https://www.tada.com/,315,
17,,,Fatwallet.Com,https://www.rakuten.com/,316,Do Not Sell or Share My Personal Information / Personal Data Opt-out
18,,,Smartprix.Com,https://www.smartprix.com/,317,
19,,,Shoplocal.Com,https://shoplocal.com/?postalcode=60670,318,
20,,,Mysimon.Com,https://www.mysimon.com/,319,Do Not Sell My Personal Information
21,,,Bookfinder.Com,https://www.bookfinder.com/,320,
22,,,Shop.Com,https://www.shop.com/,321,Do Not Sell My Information
23,,,Nextag.Com,https://www.nextag.com/,322,
24,,,Shopping.Com,https://www.shopping.com/#top-deals-homepage,323,
25,,,Comparethemarket.Com,https://www.comparethemarket.com/,324,
26,,,Findsimilar.Com,https://findsimilar.com/,325,Do Not Sell My Personal Information
27,,,Kelkoo.Co.Uk,https://www.kelkoo.co.uk/,326,
28,,,Octopart.Com,https://octopart.com/,327,
29,,Liquidation,Aliexpress.Com,https://www.aliexpress.us/?gatewayAdapt=glo2usa&_randl_shipto=US,328,
30,,,Alibaba.Com,https://www.alibaba.com/,329,
31,,,Made-In-China.Com,https://www.made-in-china.com/,330,
32,,,Dx.Com,https://www.dx.com/,331,
33,,,Tomtop.Com,https://www.tomtop.com/,332,
34,,,Dealspotr.Com,https://dealspotr.com/,333,
35,,,Dollardays.Com,https://www.dollardays.com/,334,Do Not Sell My Information
36,,,Liquidation.Com,https://www.liquidation.com/index,335,
37,,,Salehoo.Com,https://www.salehoo.com/,336,
38,,,Wholesalecentral.Com,https://www.wholesalecentral.com/index.htm,337,
39,,,Doba.Com,https://www.doba.com/,338,
40,,,Tvc-Mall.Com,https://www.tvc-mall.com/,339,
41,,,Esources.Co.Uk,https://www.esources.co.uk/,340,
42,,,Sunsky-Online.Com,https://www.sunsky-online.com/,341,
43,,,Worldwidebrands.Com,https://worldwidebrands.com/,342,
44,,Online Shopping Sites,Amazon.Com,https://www.amazon.com/,343,
45,,,Ebay.Com,https://www.ebay.com/,344,
46,,,Apple.Com,https://www.apple.com/,345,
47,,,Walmart.Com,https://www.walmart.com/,346,
48,,,Netflix.Com,https://www.netflix.com/,347,Do Not Sell or Share My Personal Information
49,,,Craigslist.Org,https://chicago.craigslist.org/,348,
0,,,Turkishairlines.Com,https://www.turkishairlines.com/,549,
1,,,Lufthansa.Com,https://www.lufthansa.com/us/en/homepage,550,CCPA / Do Not Sell My Info
2,,Airfare,Tripadvisor.Com,https://www.tripadvisor.com/,551,
3,,,Kayak.Com,https://www.kayak.com/,552,
4,,,Priceline.Com,https://www.priceline.com/?vrid=5b0366966e01f115e8aa3a82cd601546,553,Do Not Sell My Personal Information
5,,,Lonelyplanet.Com,https://www.lonelyplanet.com/,554,Do Not Sell or Share My Personal Information
6,,,Skyscanner.Net,https://www.skyscanner.com/?previousCultureSource=GEO_LOCATION&redirectedFrom=www.skyscanner.net,555,Do Not Sell My Personal Information
7,,,Hotwire.Com,https://www.hotwire.com/,556,Do Not Sell My Personal Information
8,,,Cheapoair.Com,https://www.cheapoair.com/,557,Do Not Sell My Personal Information
9,,,Bookingbuddy.Com,https://www.bookingbuddy.com/en/,558,
10,,,Travelzoo.Com,https://www.travelzoo.com/,559,DO NOT SELL OR SHARE MY PERSONAL INFORMATION
11,,,Goibibo.Com,https://www.goibibo.com/,560,
12,,,Cleartrip.Com,https://www.cleartrip.com/,561,
13,,,Yatra.Com,https://www.yatra.com/,562,
14,,,Wizzair.Com,https://wizzair.com/,563,
15,,,Airfarewatchdog.Com,https://www.airfarewatchdog.com/,564,
16,,,Seatguru.Com,https://seatguru.com/,565,
17,,,Onetravel.Com,https://www.onetravel.com/,566,Do Not Sell My Personal Information
18,,Hotel Booking,Booking.Com,https://www.booking.com/,567,
19,,,Hotelurbano.Com,https://us.hurb.com/,568,
20,,,Airbnb.Com,https://www.airbnb.com/,569,
21,,,Marriott.Com,https://www.marriott.com/default.mi,570,
22,,,Hilton.Com,https://www.hilton.com/en/,571,Do Not Sell My Personal Information
23,,,Ihg.Com,https://www.ihg.com/hotels/us/en/reservation,572,Do Not Sell or Share My Personal Information
24,,,Vrbo.Com,https://www.vrbo.com/,573,
25,,,Agoda.Com,https://www.agoda.com/,574,Do Not Sell or Share My Personal Information
26,,,Starwoodhotels.Com,https://www.marriott.com/default.mi?redirectFrom=www.starwoodhotels.com,575,
27,,,Choicehotels.Com,https://www.choicehotels.com/,576,Do Not Sell My Personal Information
28,,,Hyatt.Com,https://www.hyatt.com/,577,
29,,,Trivago.Com,https://www.trivago.com/,578,
30,,Travel News,Thrillist.Com,https://www.thrillist.com/,579,Do Not Sell or Share My Personal Information
31,,,Timeout.Com,https://www.timeout.com/,580,Do not sell my information
32,,,Fodors.Com,https://www.fodors.com/,581,
33,,,Travelandleisure.Com,https://www.travelandleisure.com/,582,
34,,,Travelchannel.Com,https://www.travelchannel.com/,583,
35,,,Oyster.Com,https://www.oyster.com/,584,
36,,,Saveur.Com,https://www.saveur.com/,585,
37,,,Cntraveler.Com,https://www.cntraveler.com/,586,
38,,,Boardingarea.Com,https://boardingarea.com/,587,
39,,,Londonist.Com,https://londonist.com/,588,
40,,,Flyertalk.Com,https://www.flyertalk.com/,589,
41,,,Sunset.Com,https://www.sunset.com/,590,
42,,,Coastalliving.Com,https://www.southernliving.com/travel/coastal-living,591,
43,,,Frommers.Com,https://www.frommers.com/,592,
0,Electronics,Appliances Sites,Bestbuy.Com,https://www.bestbuy.com/,593,CA Do Not Sell/Share My Personal Information
1,,,Lg.Com,https://www.lg.com/us,594,Do Not Sell or Share My Personal Information
2,,,Philips.Com,https://www.usa.philips.com/,595,
3,,,Panasonic.Com,https://na.panasonic.com/us/,596,Do Not Sell My Data
4,,,Samsung.Com,https://www.samsung.com/us/,597,Do Not Sell or Share My Personal information
5,,,Keurig.Com,https://www.keurig.com/,598,Do Not Sell or Share My Personal Information
6,,,Geappliances.Com,https://www.geappliances.com/,599,Do Not Sell Or Share My Personal Information
7,,,Hhgregg.Com,https://www.hhgregg.com/,600,
8,,,Dyson.Com,https://www.dyson.com/en,601,
9,,,Whirlpool.Com,https://www.whirlpool.com/,602,Do Not Sell Or Share My Personal Information
10,,,Abt.Com,https://www.abt.com/,603,Do Not Sell My Personal Information
11,,,Bosch-Home.Com,https://www.bosch-home.com/,604,
12,,,Ajmadison.Com,https://www.ajmadison.com/,605,
13,,,Irobot.Com,https://www.irobot.com/,606,
14,,,Delonghi.Com,https://www.delonghi.com/en-us,607,
15,,,Bissell.Com,https://www.bissell.com/,608,
16,,,Sharpusa.Com,https://www.sharpusa.com/,609,
17,,,Tomshardware.Com,https://www.tomshardware.com/,610,Do not sell my info
18,,,Newegg.Com,https://www.newegg.com/,611,
19,,,Bhphotovideo.Com,https://www.bhphotovideo.com/,612,
20,,,Cdw.Com,https://www.cdw.com/,613,Do Not Sell or Share My Personal Information - Currently Sharing
21,,,Pcconnection.Com,https://www.connection.com/,614,
22,,,Intel.Com,https://www.intel.com/content/www/us/en/homepage.html,615,
23,,,Nvidia.Com,https://www.nvidia.com/en-us/,616,
24,,,Computerhope.Com,https://www.computerhope.com/,617,
25,,,Logitech.Com,https://www.logitech.com/,618,
26,,,Amd.Com,https://www.amd.com/en,619,
27,,,Tigerdirect.Com,https://www.tigerdirect.com/,620,
28,,,Pcpartpicker.Com,https://pcpartpicker.com/,621,
29,,,Microcenter.Com,https://www.microcenter.com/,622,Do Not Sell My Information
30,,,Adorama.Com,https://www.adorama.com/,623,
31,,,Seagate.Com,https://www.seagate.com/,624,
32,,,Acer.Com,https://www.acer.com/us-en/,625,
33,,,Epson.Com,https://epson.com/usa,626,
34,,,1Ink.Com,https://www.1ink.com/,627,
35,,Top Computer Security Software,Avg.Com,https://www.avg.com/en-us/homepage#mac,628,Do not sell my info
36,,,Norton.Com,https://us.norton.com/,629,Do Not Sell or Share My Personal Data
37,,,Mcafee.Com,https://www.mcafee.com/,630,
38,,,Avast.Com,https://www.avast.com/en-us/index#mac,631,Do not sell my info
39,,,Truste.Com,https://trustarc.com/,632,Do Not Sell My Personal Information request
40,,,Kaspersky.Com,https://usa.kaspersky.com/,633,
41,,,Iobit.Com,https://www.macbooster.net/,634,
42,,,Eset.Com,https://www.eset.com/us/,635,Do not sell or share my personal information
43,,,Avira.Com,https://www.avira.com/,636,Do Not Sell or Share My Personal Data
44,,,Symantec.Com,https://www.broadcom.com/products/cybersecurity,637,
45,,,Opendns.Com,https://www.opendns.com/,638,
46,,,Malwarebytes.Org,https://www.malwarebytes.com/,639,
47,,,Virustotal.Com,https://www.virustotal.com/gui/home/upload,640,
48,,,Bitdefender.Com,https://www.bitdefender.com/,641,
49,,,Comodo.Com,https://www.comodo.com/,642,
0,,,Betradar.Com,https://betradar.com/,50,Do Not Sell My Personal Information – CA Residents Only
1,Heath & Fitness,Diet Websites,Livestrong.Com,https://www.livestrong.com/,51,
2,,,Myfitnesspal.Com,https://www.myfitnesspal.com/,52,Do Not Sell My Personal Information
3,,,Authoritynutrition.Com,https://www.healthline.com/,53,Do Not Sell My Info
4,,,Weightwatchers.Com,https://www.weightwatchers.com/us/welcome,54,Do Not Sell My Personal Info
5,,,Healthypage.Com,https://healthypage.com/,55,
6,,,Nutrisystem.Com,https://www.nutrisystem.com/,56,
7,,,Sparkpeople.Com,https://www.sparkpeople.com/index.asp,57,
8,,,Calorieking.Com,https://www.calorieking.com/us/en/,58,
9,,,Fooducate.Com,https://www.calorieking.com/us/en/,59,
10,,,Choosemyplate.Gov,https://www.myplate.gov/,60,
11,,Healthcare Websites,Healthcare.Gov,https://www.healthcare.gov/,61,
12,,,Healthgrades.Com,https://www.healthgrades.com/,62,Do Not Sell My Personal Information
13,,,Kaiserpermanente.Org,https://healthy.kaiserpermanente.org/front-door,63,
14,,,Questdiagnostics.Com,https://www.questdiagnostics.com/,64,
15,,,Zocdoc.Com,https://www.zocdoc.com/,65,
16,,Medical Websites,Webmd.Com,https://www.webmd.com/,66,Do Not Sell My Personal Information
17,,,Nih.Gov,https://www.nih.gov/,67,
18,,,Mayoclinic.Org,https://www.mayoclinic.org/,68,
